rownum,site,day,month,year,time,latitude,longitude,CHPU_index,MOCO_index,building_type,roof_design,occ_bin
1,MAKT_06,7,2,2022,17:00:00,-3.4095164,38.1332393,4,0,modern,triangle,1
3,MAKT_06,1,3,2022,10:03:48,-3.4133254,38.1364995,NA,NA,modern,triangle,1
4,MAKT_06,1,3,2022,10:10:47,-3.4126286,38.1358373,NA,NA,mud,triangle,1
6,MAKT_06,1,3,2022,10:47:51,-3.4113892,38.1363739,NA,NA,modern,triangle,1
7,MAKT_06,1,3,2022,10:52:37,-3.4113208,38.1359664,2,0,mud,flat,1
8,MAKT_06,1,3,2022,11:01:07,-3.4108023,38.1353797,NA,NA,mud,flat,0
9,MAKT_06,1,3,2022,11:44:31,-3.4118288,38.1297595,NA,NA,modern_mud,triangle,1
10,MAKT_06,1,3,2022,12:11:16,-3.4091626,38.1292788,NA,NA,modern,triangle,0
11,MAKT_06,1,3,2022,12:35:53,-3.4093126,38.1318487,NA,NA,modern,triangle,1
12,MAKT_06,1,3,2022,14:01:42,-3.4057859,38.1321487,2,0,modern,triangle,1
13,MAKT_06,1,3,2022,14:28:00,-3.407354,38.1348686,5,5,modern,triangle,1
14,MAKT_06,1,3,2022,15:07:13,-3.4070399,38.1353239,NA,NA,modern,triangle,1
15,MAKT_06,1,3,2022,15:10:45,-3.4073321,38.1358451,NA,NA,modern,triangle,1
16,MAKT_06,1,3,2022,15:15:32,-3.4067015,38.1359791,NA,NA,modern,triangle,1
17,MAKT_06,1,3,2022,16:17:34,-3.4070696,38.1374747,NA,NA,modern,triangle,1
18,MAKT_06,1,3,2022,16:22:26,-3.406621,38.1370001,NA,NA,modern,triangle,0
19,MAKT_06,1,3,2022,16:37:50,-3.4057264,38.1377489,1,0,modern,triangle,1
20,MAKT_06,1,3,2022,16:43:35,-3.4059514,38.1376648,1,0,modern,triangle,1
21,MAKT_06,1,3,2022,17:06:23,-3.4090398,38.1377243,3,0,modern,triangle,1
22,MAKT_06,2,3,2022,9:32:32,-3.4057122,38.133142,NA,NA,modern,triangle,1
23,MAKT_06,2,3,2022,10:12:13,-3.4060949,38.1361684,NA,NA,modern,flat,1
24,MAKT_06,2,3,2022,10:28:14,-3.4051046,38.1385378,1,0,modern,triangle,1
25,MAKT_06,1,3,2022,10:59:49,-3.4102292,38.1356253,NA,NA,modern,triangle,1
26,MAKT_06,1,3,2022,11:13:59,-3.4111387,38.1338762,NA,NA,modern,triangle,0
27,MAKT_06,1,3,2022,14:29:25,-3.4068938,38.1341793,NA,NA,modern,triangle,1
28,MAKT_06,1,3,2022,16:06:00,-3.40747,38.13762,NA,NA,modern,triangle,1
29,MAKT_06,1,3,2022,16:52:47,-3.408056,38.1373932,NA,NA,modern,triangle,1
30,MAKT_06,1,3,2022,17:15:25,-3.4090937,38.1373547,NA,NA,modern,triangle,0
31,MAKT_06,2,3,2022,9:34:42,-3.4055403,38.1332429,NA,NA,modern,triangle,NA
32,MAKT_06,2,3,2022,9:45:19,-3.4054782,38.1334834,NA,NA,modern,triangle,NA
33,MAKT_06,2,3,2022,9:54:46,-3.4058043,38.1347477,NA,NA,modern,triangle,0
34,MAKT_06,2,3,2022,10:40:16,-3.4054705,38.1362848,NA,NA,modern,flat,NA
41,MAKT_06,7,2,2022,17:00:00,-3.4095306,38.1331444,0,0,modern,triangle,0
42,MAKT_06,7,2,2022,17:00:00,-3.407472,38.1313125,0,0,modern,triangle,0
43,MAKT_06,7,2,2022,17:00:00,-3.4072045,38.1316388,0,0,modern,triangle,0
44,MAKT_06,7,2,2022,17:00:00,-3.4071016,38.1316562,0,0,modern,flat,0
45,MAKT_06,7,2,2022,17:00:00,-3.4071396,38.1319175,0,0,modern,flat,0
46,MAKT_06,7,2,2022,17:00:00,-3.4072077,38.1319112,0,0,modern,flat,0
47,MAKT_06,7,2,2022,17:00:00,-3.4071206,38.1320933,0,0,modern,flat,0
48,MAKT_06,7,2,2022,17:00:00,-3.4071807,38.1320902,0,0,modern,flat,0
49,MAKT_06,7,2,2022,17:00:00,-3.4071697,38.1322232,0,0,modern,triangle,0
50,MAKT_06,7,2,2022,17:00:00,-3.4071665,38.1313078,0,0,modern,flat,0
52,MAKT_06,1,3,2022,10:04:27,-3.4133396,38.1366004,0,0,modern,triangle,0
53,MAKT_06,1,3,2022,10:10:16,-3.412519,38.135824,0,0,other_not enclosed,NA,0
54,MAKT_06,1,3,2022,10:18:33,-3.4134272,38.1365511,0,0,other_latrine,flat,0
57,MAKT_06,1,3,2022,10:27:06,-3.4133863,38.1374608,0,0,modern,triangle,0
58,MAKT_06,1,3,2022,10:28:09,-3.4123036,38.1373779,0,0,mud,other_no roof,0
59,MAKT_06,1,3,2022,10:29:21,-3.4121765,38.1369806,0,0,modern,other_triangle/flat,0
60,MAKT_06,1,3,2022,10:31:11,-3.4121073,38.1368244,0,0,other_latrine,flat,0
61,MAKT_06,1,3,2022,10:50:47,-3.4113048,38.136371,0,0,other_latrine,flat,0
62,MAKT_06,1,3,2022,10:51:09,-3.4113849,38.1363128,0,0,mud,other_no roof,0
63,MAKT_06,1,3,2022,10:55:31,-3.4113307,38.1358516,0,0,other_iron,flat,0
64,MAKT_06,1,3,2022,10:55:57,-3.4112777,38.1358878,0,0,other_latrine,flat,0
65,MAKT_06,1,3,2022,10:57:27,-3.4108497,38.1359032,0,0,other_water pump,flat,0
66,MAKT_06,1,3,2022,10:58:39,-3.4103229,38.1356588,0,0,modern,triangle,0
67,MAKT_06,1,3,2022,11:00:21,-3.4103042,38.1355153,0,0,other_latrine,flat,0
68,MAKT_06,1,3,2022,11:14:53,-3.4111001,38.133789,0,0,other_latrine,flat,0
69,MAKT_06,1,3,2022,11:15:11,-3.4110666,38.1339449,0,0,other_iron,flat,0
70,MAKT_06,1,3,2022,11:18:36,-3.4117025,38.1329577,0,0,mud,flat,0
71,MAKT_06,1,3,2022,11:19:03,-3.4116964,38.1330259,0,0,mud,triangle,0
72,MAKT_06,1,3,2022,11:20:42,-3.4111019,38.1334029,0,0,mud,triangle,0
73,MAKT_06,1,3,2022,11:21:05,-3.4111151,38.1333482,0,0,other_latrine,flat,0
74,MAKT_06,1,3,2022,11:21:46,-3.4123069,38.1334358,0,0,mud,triangle,0
75,MAKT_06,1,3,2022,11:24:32,-3.4125484,38.1325086,0,0,mud,flat,0
76,MAKT_06,1,3,2022,11:25:26,-3.4125316,38.1324145,0,0,mud,flat,0
77,MAKT_06,1,3,2022,11:27:24,-3.4125728,38.1326081,0,0,other_latrine,flat,0
78,MAKT_06,1,3,2022,11:27:38,-3.412562,38.132684,0,0,mud,flat,0
79,MAKT_06,1,3,2022,11:29:10,-3.4130704,38.1319618,0,0,mud,flat,0
81,MAKT_06,1,3,2022,11:39:17,-3.4121797,38.1293652,0,0,mud,flat,0
82,MAKT_06,1,3,2022,11:53:15,-3.4118685,38.1297004,0,0,mud,flat,0
83,MAKT_06,1,3,2022,11:53:31,-3.4117909,38.1297043,0,0,other_latrine,flat,0
84,MAKT_06,1,3,2022,12:02:51,-3.4095039,38.1296852,0,0,mud,flat,0
85,MAKT_06,1,3,2022,12:04:18,-3.4095039,38.1295889,0,0,modern_mud,triangle,0
86,MAKT_06,1,3,2022,12:05:03,-3.409235,38.1292064,0,0,other_latrine,flat,0
87,MAKT_06,1,3,2022,12:17:58,-3.4087994,38.1296461,0,0,mud,triangle,0
88,MAKT_06,1,3,2022,12:21:53,-3.4084607,38.1292477,0,0,modern,triangle,0
89,MAKT_06,1,3,2022,12:22:55,-3.4083482,38.1291275,0,0,modern,triangle,0
90,MAKT_06,1,3,2022,12:23:22,-3.4082861,38.1291326,0,0,other_coup,flat,0
91,MAKT_06,1,3,2022,12:23:46,-3.4082887,38.1291494,0,0,mud,other_straw,0
92,MAKT_06,1,3,2022,12:25:10,-3.4104968,38.1307493,0,0,mud,flat,0
93,MAKT_06,1,3,2022,12:27:17,-3.4078085,38.1308746,0,0,modern,triangle,0
94,MAKT_06,1,3,2022,12:35:40,-3.4093242,38.1317905,0,0,other_latrine,flat,0
95,MAKT_06,1,3,2022,12:36:48,-3.4094044,38.1319288,0,0,mud,triangle,0
96,MAKT_06,1,3,2022,12:43:22,-3.4102696,38.132332,0,0,mud,flat,0
97,MAKT_06,1,3,2022,12:46:18,-3.4103165,38.1322405,0,0,other_latrine,flat,0
98,MAKT_06,1,3,2022,12:50:23,-3.4106766,38.1329724,0,0,mud,flat,0
99,MAKT_06,1,3,2022,12:54:20,-3.4110475,38.1335636,0,0,modern_mud,flat,0
100,MAKT_06,1,3,2022,12:55:08,-3.411446,38.1323569,0,0,mud,flat,0
101,MAKT_06,1,3,2022,12:59:09,-3.410104,38.1347501,0,0,other_latrine,flat,0
102,MAKT_06,1,3,2022,12:59:24,-3.4101928,38.134796,0,0,modern_mud,triangle,0
103,MAKT_06,1,3,2022,13:00:02,-3.4101111,38.1348361,0,0,mud,triangle,0
104,MAKT_06,1,3,2022,13:00:26,-3.4102008,38.1347031,0,0,mud,triangle,0
105,MAKT_06,1,3,2022,13:01:34,-3.4096707,38.1341055,0,0,other_latrine,flat,0
106,MAKT_06,1,3,2022,13:01:46,-3.4096371,38.1341599,0,0,other_iron,flat,0
107,MAKT_06,1,3,2022,13:02:01,-3.4095763,38.1340861,0,0,modern,triangle,0
108,MAKT_06,1,3,2022,13:08:29,-3.4129595,38.1350483,0,0,modern,triangle,0
109,MAKT_06,1,3,2022,13:21:32,-3.4068026,38.1338286,0,0,modern,flat,0
110,MAKT_06,1,3,2022,13:24:42,-3.4066343,38.1336608,0,0,modern,flat,0
111,MAKT_06,1,3,2022,13:38:55,-3.4064827,38.1323194,0,0,modern,flat,0
112,MAKT_06,1,3,2022,13:43:25,-3.4062183,38.1313346,0,0,modern,flat,0
113,MAKT_06,1,3,2022,13:47:13,-3.4049947,38.1310106,0,0,modern,triangle,0
114,MAKT_06,1,3,2022,13:49:12,-3.4056182,38.1304269,0,0,other_iron,flat,0
115,MAKT_06,1,3,2022,13:49:31,-3.4056138,38.1303126,0,0,other_iron,flat,0
116,MAKT_06,1,3,2022,13:54:23,-3.4054187,38.1314574,0,0,modern,triangle,0
117,MAKT_06,1,3,2022,13:54:47,-3.4053582,38.1314969,0,0,modern,triangle,0
118,MAKT_06,1,3,2022,13:55:04,-3.4052981,38.131403,0,0,other_coup,flat,0
119,MAKT_06,1,3,2022,13:55:23,-3.4052503,38.13137,0,0,other_latrine,flat,0
120,MAKT_06,1,3,2022,13:56:19,-3.405435,38.1316274,0,0,NA,other_no roof,0
121,MAKT_06,1,3,2022,14:01:20,-3.4058777,38.1321655,0,0,modern,triangle,0
122,MAKT_06,1,3,2022,14:04:38,-3.4055209,38.1323052,0,0,modern,triangle,0
123,MAKT_06,1,3,2022,14:05:44,-3.4060289,38.132472,0,0,modern,flat,0
124,MAKT_06,1,3,2022,14:08:03,-3.4061013,38.1326958,0,0,modern,flat,0
125,MAKT_06,1,3,2022,14:08:29,-3.4060341,38.1326816,0,0,modern,flat,0
126,MAKT_06,1,3,2022,14:14:16,-3.4061821,38.1332316,0,0,modern,triangle,0
127,MAKT_06,1,3,2022,14:14:41,-3.4060503,38.1332217,0,0,modern,triangle,0
128,MAKT_06,1,3,2022,14:14:57,-3.4060758,38.1333082,0,0,modern,triangle,0
129,MAKT_06,1,3,2022,14:16:36,-3.4062062,38.1338485,0,0,modern,triangle,0
130,MAKT_06,1,3,2022,14:28:55,-3.4070438,38.1345,0,0,modern,triangle,0
131,MAKT_06,1,3,2022,14:35:58,-3.4069447,38.1345917,0,0,modern,triangle,0
132,MAKT_06,1,3,2022,14:36:14,-3.4071604,38.1346164,0,0,other_coup,flat,0
133,MAKT_06,1,3,2022,14:43:35,-3.4064162,38.1349199,0,0,modern,triangle,0
134,MAKT_06,1,3,2022,14:44:06,-3.4064504,38.135007,0,0,modern,flat,0
135,MAKT_06,1,3,2022,14:51:55,-3.4066016,38.1335921,0,0,modern,flat,0
136,MAKT_06,1,3,2022,14:52:06,-3.4066081,38.133433,0,0,modern,flat,0
137,MAKT_06,1,3,2022,14:52:16,-3.40659,38.1332817,0,0,modern,flat,0
138,MAKT_06,1,3,2022,14:52:29,-3.4064827,38.13312,0,0,modern,flat,0
139,MAKT_06,1,3,2022,14:52:39,-3.4064219,38.1330127,0,0,modern,flat,0
140,MAKT_06,1,3,2022,14:52:51,-3.4065499,38.1328833,0,0,modern,flat,0
141,MAKT_06,1,3,2022,14:53:01,-3.406515,38.1328018,0,0,modern,flat,0
142,MAKT_06,1,3,2022,14:53:11,-3.4065047,38.1327242,0,0,modern,flat,0
143,MAKT_06,1,3,2022,14:53:21,-3.4064866,38.1326169,0,0,modern,flat,0
144,MAKT_06,1,3,2022,14:53:31,-3.406453,38.1324514,0,0,modern,flat,0
145,MAKT_06,1,3,2022,14:53:43,-3.4063573,38.1326803,0,0,modern,flat,0
146,MAKT_06,1,3,2022,14:53:54,-3.4063948,38.1327385,0,0,modern,flat,0
147,MAKT_06,1,3,2022,14:54:09,-3.4063314,38.1319069,0,0,modern,flat,0
148,MAKT_06,1,3,2022,14:54:33,-3.4063379,38.131643,0,0,modern,flat,0
149,MAKT_06,1,3,2022,14:54:43,-3.4062862,38.131396,0,0,modern,flat,0
150,MAKT_06,1,3,2022,14:54:52,-3.4062875,38.131321,0,0,modern,flat,0
151,MAKT_06,1,3,2022,14:55:00,-3.4062591,38.1312253,0,0,modern,flat,0
152,MAKT_06,1,3,2022,15:08:34,-3.4071886,38.1351532,0,0,modern,triangle,0
153,MAKT_06,1,3,2022,15:09:49,-3.4073696,38.1352812,0,0,modern,triangle,0
154,MAKT_06,1,3,2022,15:10:01,-3.4072093,38.1353601,0,0,modern,triangle,0
155,MAKT_06,1,3,2022,15:10:33,-3.4072842,38.1356731,0,0,modern,triangle,0
156,MAKT_06,1,3,2022,15:16:39,-3.4067979,38.1359653,0,0,other_not enclosed,other_no roof,0
157,MAKT_06,1,3,2022,15:20:03,-3.4066954,38.1357649,0,0,other_iron,flat,0
158,MAKT_06,1,3,2022,15:20:19,-3.4066924,38.1356853,0,0,modern,triangle,0
159,MAKT_06,1,3,2022,15:20:37,-3.4066602,38.1355598,0,0,other_latrine,flat,0
160,MAKT_06,1,3,2022,15:42:13,-3.4080462,38.136303,0,0,modern,triangle,0
161,MAKT_06,1,3,2022,15:42:40,-3.407991,38.1363659,0,0,modern,triangle,0
162,MAKT_06,1,3,2022,15:54:37,-3.4086378,38.1368048,0,0,modern,flat,0
163,MAKT_06,1,3,2022,15:55:06,-3.4086249,38.1367181,0,0,modern,flat,0
164,MAKT_06,1,3,2022,15:55:20,-3.4086003,38.1366353,0,0,modern,flat,0
165,MAKT_06,1,3,2022,15:55:30,-3.4085382,38.1364982,0,0,modern,flat,0
166,MAKT_06,1,3,2022,15:58:28,-3.4081181,38.1368035,0,0,modern,triangle,0
167,MAKT_06,1,3,2022,16:00:59,-3.4077092,38.1373192,0,0,modern,triangle,0
168,MAKT_06,1,3,2022,16:07:06,-3.4075143,38.1376713,0,0,modern,flat,0
169,MAKT_06,1,3,2022,16:09:25,-3.4072067,38.1376092,0,0,modern,flat,0
170,MAKT_06,1,3,2022,16:12:42,-3.4071521,38.1373277,0,0,modern,flat,0
171,MAKT_06,1,3,2022,16:16:00,-3.4070722,38.1376325,0,0,modern,flat,0
172,MAKT_06,1,3,2022,16:21:48,-3.4070011,38.1375019,0,0,other_latrine,flat,0
173,MAKT_06,1,3,2022,16:24:24,-3.4066021,38.1366913,0,0,other_latrine,flat,0
174,MAKT_06,1,3,2022,16:27:31,-3.4056734,38.1364491,0,0,modern,triangle,0
175,MAKT_06,1,3,2022,16:30:06,-3.4053464,38.1365505,0,0,modern,flat,0
176,MAKT_06,1,3,2022,16:32:08,-3.4058264,38.1367907,0,0,other_latrine,flat,0
177,MAKT_06,1,3,2022,16:38:44,-3.4056902,38.1377062,0,0,mud,flat,0
178,MAKT_06,1,3,2022,16:39:04,-3.4057368,38.1376804,0,0,modern,triangle,0
179,MAKT_06,1,3,2022,16:56:53,-3.4083585,38.1375497,0,0,modern,flat,0
180,MAKT_06,1,3,2022,16:57:10,-3.4084348,38.1374463,0,0,modern,flat,0
181,MAKT_06,1,3,2022,16:59:34,-3.4081194,38.1378433,0,0,modern,flat,0
182,MAKT_06,1,3,2022,17:00:59,-3.4085675,38.137611,0,0,modern,flat,0
183,MAKT_06,1,3,2022,17:01:14,-3.4085472,38.1377122,0,0,modern,flat,0
184,MAKT_06,1,3,2022,17:02:10,-3.4085253,38.1374178,0,0,modern,flat,0
185,MAKT_06,1,3,2022,17:11:29,-3.4087968,38.1374437,0,0,modern,flat,0
186,MAKT_06,1,3,2022,17:11:40,-3.4087153,38.1374747,0,0,modern,flat,0
187,MAKT_06,1,3,2022,17:12:02,-3.4086675,38.1375083,0,0,modern,flat,0
188,MAKT_06,1,3,2022,17:13:15,-3.4089752,38.1372018,0,0,modern,flat,0
189,MAKT_06,1,3,2022,17:18:02,-3.4088205,38.1369687,0,0,modern,flat,0
190,MAKT_06,1,3,2022,17:18:26,-3.4087735,38.1371097,0,0,modern,flat,0
191,MAKT_06,1,3,2022,17:20:32,-3.4095967,38.1367053,0,0,other_not enclosed,other_no roof,0
192,MAKT_06,1,3,2022,17:21:15,-3.4098223,38.1364635,0,0,modern,triangle,0
193,MAKT_06,1,3,2022,17:22:36,-3.4098667,38.1363654,0,0,modern,triangle,0
194,MAKT_06,1,3,2022,17:22:48,-3.4099056,38.1364729,0,0,modern,triangle,0
195,MAKT_06,1,3,2022,17:23:12,-3.4096746,38.1362177,0,0,modern,triangle,0
196,MAKT_06,1,3,2022,17:27:56,-3.4091355,38.1359718,0,0,modern,triangle,0
197,MAKT_06,1,3,2022,17:30:14,-3.4088563,38.1358981,0,0,modern,flat,0
198,MAKT_06,1,3,2022,17:31:49,-3.409142,38.1360637,0,0,modern,flat,0
199,MAKT_06,2,3,2022,9:48:14,-3.4054588,38.133715,0,0,modern,triangle,0
200,MAKT_06,2,3,2022,9:48:53,-3.405395,38.133614,0,0,other_latrine,flat,0
201,MAKT_06,2,3,2022,9:49:08,-3.4053657,38.1337033,0,0,other_latrine,flat,0
202,MAKT_06,2,3,2022,9:50:43,-3.4053244,38.1340072,0,0,other_latrine,flat,0
203,MAKT_06,2,3,2022,9:53:29,-3.4057015,38.1346243,0,0,other_latrine,flat,0
204,MAKT_06,2,3,2022,9:57:25,-3.4057152,38.135039,0,0,modern,flat,0
205,MAKT_06,2,3,2022,9:58:16,-3.406151,38.1351018,0,0,modern,flat,0
206,MAKT_06,2,3,2022,9:58:50,-3.4061336,38.1351664,0,0,modern,flat,0
207,MAKT_06,2,3,2022,9:59:06,-3.4053229,38.1353373,0,0,other_latrine,flat,0
208,MAKT_06,2,3,2022,10:01:14,-3.4053626,38.1358617,0,0,other_latrine,flat,0
209,MAKT_06,2,3,2022,10:02:24,-3.4051508,38.1362397,0,0,mud,flat,0
211,MAKT_06,2,3,2022,10:08:52,-3.4059152,38.1368112,0,0,modern,triangle,0
212,MAKT_06,2,3,2022,10:14:02,-3.4061737,38.1362486,0,0,modern,triangle,1
213,MAKT_06,2,3,2022,10:14:32,-3.4061621,38.1363547,0,0,modern,flat,0
214,MAKT_06,2,3,2022,10:23:43,-3.4061556,38.1363741,0,0,other_latrine,flat,0
215,MAKT_06,2,3,2022,10:49:07,-3.4074812,38.1329964,0,0,other_not enclosed,other_no roof,0
216,MAKT_06,2,3,2022,10:49:46,-3.407359,38.1332606,0,0,modern,triangle,0
217,MAKT_06,2,3,2022,10:50:37,-3.4073937,38.1333058,0,0,modern,triangle,0
218,MAKT_06,2,3,2022,10:51:02,-3.407768,38.133359,0,0,modern,triangle,0
219,MAKT_06,2,3,2022,10:52:06,-3.4078614,38.1332998,0,0,modern,flat,0
220,MAKT_06,2,3,2022,10:54:40,-3.4079888,38.1320703,0,0,other_not enclosed,triangle,0
221,MAKT_06,2,3,2022,10:55:42,-3.4077081,38.1320593,0,0,other_iron,flat,0
222,MAKT_06,2,3,2022,10:56:18,-3.4077741,38.1318968,0,0,other_not enclosed,other_no roof,0
223,MAKT_06,2,3,2022,11:00:03,-3.4088427,38.1324914,0,0,other_latrine,flat,0
224,MAKT_06,2,3,2022,11:00:20,-3.4088404,38.1324079,0,0,other_latrine,flat,0
225,MAKT_06,2,3,2022,11:22:39,-3.4064672,38.132206,0,0,other_iron,flat,0
226,MAKT_06,2,3,2022,11:23:11,-3.406453,38.1321733,0,0,other_iron,flat,0
227,MAKT_06,2,3,2022,11:23:22,-3.40644,38.1321409,0,0,other_iron,flat,0
228,MAKT_06,2,3,2022,11:23:33,-3.4064271,38.1321086,0,0,other_iron,flat,0
229,MAKT_06,2,3,2022,11:23:54,-3.4064659,38.1322354,0,0,other_iron,flat,0
230,MAKT_06,2,3,2022,11:24:07,-3.4064594,38.1322586,0,0,other_iron,flat,0
233,MAKT_06,1,3,2022,11:06:03,-3.4117164,38.1349985,NA,NA,modern,triangle,NA
234,MAKT_06,1,3,2022,12:01:36,-3.4103378,38.129165,NA,NA,mud,triangle,0
235,MAKT_06,2,3,2022,9:59:38,-3.4053926,38.1353181,NA,NA,modern,flat,NA
236,MAKT_06,2,3,2022,10:00:11,-3.4052863,38.135585,NA,NA,modern,triangle,NA
237,MAKT_06,2,3,2022,10:01:36,-3.4053341,38.1359772,NA,NA,modern,flat,NA
238,MAKT_06,2,3,2022,10:07:40,-3.4059038,38.1366563,NA,NA,mud,triangle,NA
239,MAKT_06,2,3,2022,10:44:41,-3.405305,38.1341055,NA,NA,modern,triangle,NA
240,MAKT_06,2,3,2022,10:45:14,-3.4050943,38.1330165,NA,NA,modern,triangle,NA
241,MAKT_06,2,3,2022,10:47:28,-3.4063599,38.134068,NA,NA,modern,flat,NA
242,MAKT_06,2,3,2022,11:00:34,-3.4089532,38.1324959,NA,NA,modern,other_triangle/flat,NA
243,MAKT_06,2,3,2022,11:07:44,-3.411896,38.1373924,NA,NA,mud,triangle,NA
244,MAKT_04,22,2,2022,10:47:12,-3.4074078,38.1196839,NA,NA,modern,triangle,1
245,MAKT_04,2,3,2022,11:34:28,-3.4073948,38.1195493,NA,NA,modern,triangle,1
246,MAKT_04,2,3,2022,11:36:05,-3.407537,38.1196075,NA,NA,modern,triangle,1
247,MAKT_04,2,3,2022,11:37:39,-3.4075551,38.1194872,NA,NA,modern,triangle,1
248,MAKT_04,2,3,2022,11:41:29,-3.4075202,38.1190797,NA,NA,modern,triangle,1
249,MAKT_04,2,3,2022,11:42:34,-3.4075164,38.1190138,NA,NA,modern,triangle,1
250,MAKT_04,2,3,2022,12:09:54,-3.4043387,38.1194626,5,1,modern,triangle,1
251,MAKT_04,2,3,2022,11:59:01,-3.4034754,38.1187941,NA,NA,modern,triangle,1
252,MAKT_04,2,3,2022,12:36:47,-3.4044216,38.1223328,NA,NA,modern,flat,NA
253,MAKT_04,2,3,2022,12:37:08,-3.4043981,38.1219228,NA,NA,mud,triangle,NA
254,MAKT_04,2,3,2022,12:43:32,-3.4045495,38.1222806,NA,NA,modern,flat,NA
255,MAKT_04,2,3,2022,12:43:41,-3.4046748,38.1222519,NA,NA,modern,flat,NA
256,MAKT_04,2,3,2022,12:43:53,-3.4047792,38.122197,NA,NA,modern,flat,NA
257,MAKT_04,2,3,2022,12:44:10,-3.4041581,38.1222649,NA,NA,mud,triangle,NA
258,MAKT_04,2,3,2022,11:27:58,-3.4073057,38.1200798,0,0,modern,flat,0
259,MAKT_04,2,3,2022,11:30:14,-3.4073885,38.1200537,0,0,modern,flat,0
260,MAKT_04,2,3,2022,11:30:24,-3.4072796,38.1198434,0,0,other_not enclosed,triangle,0
261,MAKT_04,2,3,2022,11:38:21,-3.4072384,38.1191573,0,0,other_latrine,flat,0
262,MAKT_04,2,3,2022,11:53:45,-3.4046982,38.1198277,0,0,other_not enclosed,triangle,0
263,MAKT_04,2,3,2022,11:58:07,-3.403515,38.118907,0,0,modern,triangle,0
264,MAKT_04,2,3,2022,12:05:15,-3.4036376,38.1196584,0,0,other_iron,triangle,0
265,MAKT_04,2,3,2022,12:05:52,-3.4037695,38.1196273,0,0,other_iron,flat,0
266,MAKT_04,2,3,2022,12:06:25,-3.4038316,38.1196079,0,0,other_iron,flat,0
267,MAKT_04,2,3,2022,12:06:54,-3.4038032,38.1192609,0,0,other_iron,flat,0
268,MAKT_04,2,3,2022,12:08:23,-3.4037947,38.1192124,0,0,other_not enclosed,flat,0
269,MAKT_04,2,3,2022,12:08:57,-3.4038255,38.1192091,0,0,other_iron,flat,0
270,MAKT_04,2,3,2022,12:10:32,-3.4043891,38.1196839,0,0,modern,flat,0
271,MAKT_04,2,3,2022,12:26:36,-3.4052656,38.1202699,0,0,other_iron,flat,0
272,MAKT_04,2,3,2022,12:30:10,-3.4051092,38.1202854,0,0,modern,triangle,0
273,MAKT_04,2,3,2022,12:30:35,-3.4050523,38.1203035,0,0,modern,flat,0
274,MAKT_04,2,3,2022,12:30:57,-3.4051182,38.120297,0,0,other_latrine,flat,0
275,MAKT_04,2,3,2022,12:31:25,-3.405179,38.1202246,0,0,mud,triangle,0
276,MAKT_04,2,3,2022,12:32:16,-3.4050187,38.1205752,0,0,other_not enclosed,flat,0
277,MAKT_04,2,3,2022,12:34:16,-3.404976,38.1205855,0,0,other_not enclosed,flat,0
278,MAKT_04,2,3,2022,12:46:22,-3.406146,38.1212001,0,0,other_latrine,flat,0
279,MAKT_04,2,3,2022,12:47:45,-3.4061318,38.1212944,0,0,modern,other_triangle/flat,0
280,MAKT_04,2,3,2022,12:50:36,-3.4073431,38.1208817,0,0,other_latrine,flat,0
281,MAKT_04,2,3,2022,12:50:10,-3.4074075,38.1208569,NA,NA,modern,flat,NA
